Time (s),Rotation [X axis] (degrees/s),Rotation [Y axis] (degrees/s),Rotation [Z axis] (degrees/s),Acceleration [X axis] (m/s^2),Acceleration [Y axis] (m/s^2),Acceleration [Z axis] (m/s^2),Acceleration [X axis] (m/s^2),Acceleration [Y axis] (m/s^2),Acceleration [Z axis] (m/s^2),Magnetic Flux Density [X axis] (micro-Tesla),Magnetic Flux Density [Y axis] (micro-Tesla),Magnetic Flux Density [Z axis] (micro-Tesla),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),
46.883,-0.00106528,0.408002,0.20773,-199.902,0.341873,0.927963,0.00683604,0.831556,8.55433,-16.4886,-2.86758,16.2414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47.284,0.0351543,0.378175,0.216252,-199.902,0.537247,0.830276,0.0136721,0.839368,8.55824,-17.0263,-1.97146,15.3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47.685,0.026632,0.388827,0.217317,-199.707,0.341873,0.927963,0.00244144,0.826673,8.57044,-16.6678,-3.40525,16.4142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48.087,0.00106528,0.419721,0.208795,-199.902,0.537247,0.634918,0.00683604,0.83888,8.54163,-15.0548,-3.22603,14.5136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48.488,0.0511335,0.34089,0.218383,-199.805,0.244202,0.830276,0.021973,0.842786,8.54652,-15.7717,-2.50913,15.5503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48.89,0.0202403,0.384566,0.215187,-199.902,0.634918,0.732605,-0.00488289,0.828626,8.55335,-17.0263,-4.12215,14.3408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49.291,0.0191751,0.384566,0.217317,-199.414,0.341873,0.732605,0.0122072,0.848157,8.55042,-15.7717,-2.50913,15.5503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49.692,0.0447418,0.36113,0.217317,-199.902,0.537247,0.732605,0.0122072,0.837903,8.54212,-15.5925,-3.04681,16.4142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50.093,-0.00745696,0.419721,0.205599,-199.902,0.537247,0.830276,0.00537118,0.828626,8.54066,-16.6678,-4.12215,15.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50.494,0.0351543,0.380305,0.222644,-199.902,0.341873,0.830276,0.0126955,0.848646,8.54163,-17.0263,-2.32991,15.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50.895,0.0362195,0.377109,0.221578,-199.902,0.146515,0.830276,0.0087892,0.844739,8.54115,-15.0548,-3.58448,14.8592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51.296,-0.00745696,0.413329,0.20986,-199.805,0.244202,0.830276,0.00585946,0.826185,8.54603,-16.4886,-3.58448,14.8592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51.698,0.0692432,0.332368,0.217317,-199.805,0.43956,0.732605,0.0239261,0.847181,8.52601,-16.847,-2.86758,15.5503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52.099,0.0191751,0.359,0.215187,-199.414,0.732605,0.732605,0.0146487,0.823255,8.55384,-17.5639,-3.22603,14.5136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52.501,0.00106528,0.393089,0.215187,-199.902,0.341873,0.927963,0.0151369,0.821302,8.55579,-15.9509,-2.68836,15.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52.902,0.034089,0.371783,0.222644,-199.902,0.43956,0.830276,0.0141604,0.846204,8.53382,-15.0548,-3.22603,15.5503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53.303,0.0287626,0.374979,0.215187,-199.902,0.537247,0.830276,0.0117189,0.836439,8.54603,-15.234,-1.97146,17.4509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53.704,0.0127834,0.37924,0.20986,-199.902,0.146515,0.927963,0.00927749,0.840833,8.52943,-15.0548,-2.50913,14.5136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54.106,0.0436765,0.371783,0.221578,-199.805,0.43956,0.830276,0.0043946,0.839368,8.53822,-15.5925,-3.40525,15.3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54.507,0.0138486,0.409068,0.214121,-199.805,0.244202,0.830276,0.00732433,0.828626,8.58021,-15.7717,-1.43379,15.8959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54.908,0.0117181,0.398415,0.218383,-199.805,0.341873,0.830276,0.00146487,0.849134,8.55677,-15.4133,-2.15069,15.5503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55.309,0.0394154,0.380305,0.219448,-199.902,0.634918,0.830276,0.00390631,0.840345,8.54456,-16.1301,-3.22603,15.5503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55.71,-0.00426112,0.418655,0.202403,-199.902,0.43956,0.830276,0.00585946,0.826185,8.54456,-15.5925,-3.7637,14.3408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56.112,0.0426112,0.368587,0.222644,-199.902,0.43956,0.927963,0.0102541,0.847669,8.54408,-16.1301,-2.86758,15.2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56.513,0.034089,0.369652,0.219448,-199.805,0.341873,0.830276,0.0229496,0.827161,8.5431,-15.234,-4.12215,16.7598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56.914,-0.00213056,0.423982,0.211991,-199.902,0.341873,0.830276,0.00781262,0.837903,8.54798,-15.7717,-2.50913,13.8225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57.315,0.0628516,0.34089,0.218383,-199.805,0.146515,1.02563,0.0131838,0.847181,8.55091,-15.0548,-2.86758,15.8959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57.716,0.0234362,0.393089,0.216252,-199.902,0.43956,0.927963,0.0122072,0.826185,8.56214,-17.0263,-3.04681,15.3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58.118,0.0170445,0.404807,0.215187,-199.805,0.244202,0.830276,0.0126955,0.839857,8.5348,-15.5925,-1.97146,15.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58.52,0.0500682,0.390958,0.214121,-199.902,0.537247,0.732605,0.0043946,0.834974,8.54701,-14.6964,-2.86758,17.6237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58.922,0.0308931,0.392023,0.217317,-199.902,0.634918,0.830276,-0.00292973,0.823743,8.56458,-16.847,-3.22603,16.2414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
59.324,0.00213056,0.402676,0.202403,-199.902,0.43956,0.732605,0.00830091,0.847669,8.54163,-15.4133,-2.86758,14.8592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
59.725,0.0479376,0.372848,0.219448,-199.902,0.537247,0.830276,0.00195315,0.855482,8.54115,-15.9509,-2.68836,15.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60.126,0.00745696,0.389893,0.20986,-199.805,0.43956,0.732605,0.00537118,0.82472,8.55628,-14.5171,-3.7637,14.3408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60.527,0.0127834,0.41759,0.211991,-199.902,0.634918,0.732605,0.0249027,0.850111,8.51966,-14.6964,-2.15069,16.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60.928,0.0468723,0.38137,0.224774,-199.805,0.537247,0.732605,0.0175784,0.837903,8.54359,-15.234,-3.7637,15.7231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61.329,-0.0106528,0.427178,0.210926,-199.805,0.43956,0.830276,0.0141604,0.834974,8.56556,-16.3094,-3.7637,17.1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61.73,0.0468723,0.348347,0.219448,-199.902,0.341873,0.830276,0.0273442,0.860853,8.54652,-16.3094,-1.61302,15.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
62.131,0.0213056,0.382436,0.216252,-199.902,0.43956,0.732605,0.0117189,0.829602,8.53626,-16.6678,-3.04681,16.4142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
62.532,0,0.396284,0.20773,-199.805,0.146515,0.927963,0.0156252,0.831067,8.54408,-16.6678,-2.68836,15.3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
