Time (s),Rotation [X axis] (degrees/s),Rotation [Y axis] (degrees/s),Rotation [Z axis] (degrees/s),Acceleration [X axis] (m/s^2),Acceleration [Y axis] (m/s^2),Acceleration [Z axis] (m/s^2),Acceleration [X axis] (m/s^2),Acceleration [Y axis] (m/s^2),Acceleration [Z axis] (m/s^2),Magnetic Flux Density [X axis] (micro-Tesla),Magnetic Flux Density [Y axis] (micro-Tesla),Magnetic Flux Density [Z axis] (micro-Tesla),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),
108.087,7.56,15.12,22.68,-188.962,-188.864,-188.767,8.53805,17.0761,-22.3582,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
108.487,7.56,15.12,22.68,-188.962,-188.864,-188.767,8.53805,17.0761,-22.3582,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
108.887,7.56,15.12,22.68,-188.962,-188.864,-188.767,8.53805,17.0761,-22.3582,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
109.287,7.63,15.26,22.89,-188.864,-188.767,-188.669,8.69689,17.3938,-21.8817,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
109.687,7.63,15.26,22.89,-188.864,-188.767,-188.669,8.69689,17.3938,-21.8817,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
110.087,7.7,15.4,23.1,-188.767,-188.669,-188.571,8.8572,17.7144,-21.4008,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
110.487,7.7,15.4,23.1,-188.767,-188.669,-188.571,8.8572,17.7144,-21.4008,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
110.887,7.7,15.4,23.1,-188.767,-188.669,-188.571,8.8572,17.7144,-21.4008,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
111.287,7.77,15.54,23.31,-188.669,-188.571,-188.474,9.01897,18.0379,-20.9154,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
111.687,7.77,15.54,23.31,-188.669,-188.571,-188.474,9.01897,18.0379,-20.9154,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
112.087,7.84,15.68,23.52,-188.571,-188.474,-188.376,9.18221,18.3644,-20.4257,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
112.487,7.84,15.68,23.52,-188.571,-188.474,-188.376,9.18221,18.3644,-20.4257,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
112.887,7.84,15.68,23.52,-188.571,-188.474,-188.376,9.18221,18.3644,-20.4257,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
113.287,7.91,15.82,23.73,-188.474,-188.376,-188.278,9.34691,18.6938,-19.9316,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
113.687,7.91,15.82,23.73,-188.474,-188.376,-188.278,9.34691,18.6938,-19.9316,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
114.087,7.98,15.96,23.94,-188.376,-188.278,-188.181,9.51307,19.0261,-19.4331,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
114.487,7.98,15.96,23.94,-188.376,-188.278,-188.181,9.51307,19.0261,-19.4331,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
114.887,7.98,15.96,23.94,-188.376,-188.278,-188.181,9.51307,19.0261,-19.4331,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
115.287,8.05,16.1,24.15,-188.278,-188.181,-188.083,9.6807,19.3614,-18.9303,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
115.687,8.05,16.1,24.15,-188.278,-188.181,-188.083,9.6807,19.3614,-18.9303,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
116.087,8.12,16.24,24.36,-188.181,-188.083,-187.985,9.84979,19.6996,-18.423,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
116.487,8.12,16.24,24.36,-188.181,-188.083,-187.985,9.84979,19.6996,-18.423,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
116.887,8.12,16.24,24.36,-188.181,-188.083,-187.985,9.84979,19.6996,-18.423,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
117.287,8.19,16.38,24.57,-188.083,-187.985,-187.888,10.0203,20.0407,-17.9113,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
117.687,8.19,16.38,24.57,-188.083,-187.985,-187.888,10.0203,20.0407,-17.9113,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
118.087,8.26,16.52,24.78,-187.985,-187.888,-187.79,10.1924,20.3847,-17.3952,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
118.487,8.26,16.52,24.78,-187.985,-187.888,-187.79,10.1924,20.3847,-17.3952,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
118.887,8.26,16.52,24.78,-187.985,-187.888,-187.79,10.1924,20.3847,-17.3952,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
119.287,8.33,16.66,24.99,-187.888,-187.79,-187.692,10.3659,20.7317,-16.8748,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
119.687,8.33,16.66,24.99,-187.888,-187.79,-187.692,10.3659,20.7317,-16.8748,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
120.087,8.4,16.8,25.2,-187.79,-187.692,-187.595,10.5408,21.0816,-16.35,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
120.487,8.4,16.8,25.2,-187.79,-187.692,-187.595,10.5408,21.0816,-16.35,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
120.887,8.4,16.8,25.2,-187.79,-187.692,-187.595,10.5408,21.0816,-16.35,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
121.287,8.47,16.94,25.41,-187.692,-187.595,-187.497,10.7172,21.4344,-15.8207,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
121.687,8.47,16.94,25.41,-187.692,-187.595,-187.497,10.7172,21.4344,-15.8207,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
122.087,8.54,17.08,25.62,-187.595,-187.497,-187.399,10.8951,21.7902,-15.2871,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
122.487,8.54,17.08,25.62,-187.595,-187.497,-187.399,10.8951,21.7902,-15.2871,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
122.887,8.54,17.08,25.62,-187.595,-187.497,-187.399,10.8951,21.7902,-15.2871,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
123.287,8.61,17.22,25.83,-187.497,-187.399,-187.302,11.0744,22.1489,-14.7491,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
123.687,8.61,17.22,25.83,-187.497,-187.399,-187.302,11.0744,22.1489,-14.7491,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
124.087,8.68,17.36,26.04,-187.399,-187.302,-187.204,11.2552,22.5105,-14.2067,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
124.487,8.68,17.36,26.04,-187.399,-187.302,-187.204,11.2552,22.5105,-14.2067,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
124.887,8.68,17.36,26.04,-187.399,-187.302,-187.204,11.2552,22.5105,-14.2067,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
125.287,8.75,17.5,26.25,-187.302,-187.204,-187.106,11.4375,22.875,-13.6599,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
126.087,8.82,17.64,26.46,-187.204,-187.106,-187.009,11.6212,23.2425,-13.1087,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
126.487,8.82,17.64,26.46,-187.204,-187.106,-187.009,11.6212,23.2425,-13.1087,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
126.887,8.82,17.64,26.46,-187.204,-187.106,-187.009,11.6212,23.2425,-13.1087,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
127.721,8.89,17.78,26.67,-187.106,-187.009,-186.911,11.8064,23.6129,-12.5531,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
128.121,8.96,17.92,26.88,-187.009,-186.911,-186.813,11.9931,-23.9862,-11.9931,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
128.521,8.96,17.92,26.88,-187.009,-186.911,-186.813,11.9931,-23.9862,-11.9931,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
129.321,9.03,18.06,27.09,-186.911,-186.813,-186.715,12.1812,-23.6099,-11.4287,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
129.721,9.03,18.06,27.09,-186.911,-186.813,-186.715,12.1812,-23.6099,-11.4287,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
130.121,9.1,18.2,27.3,-186.813,-186.715,-186.618,12.3708,-23.2308,-10.86,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
130.921,9.1,18.2,27.3,-186.813,-186.715,-186.618,12.3708,-23.2308,-10.86,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
131.321,9.17,18.34,27.51,-186.715,-186.618,-186.52,12.5619,-22.8486,-10.2868,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
131.721,9.17,18.34,27.51,-186.715,-186.618,-186.52,12.5619,-22.8486,-10.2868,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
132.521,9.24,18.48,27.72,-186.618,-186.52,-186.422,12.7544,-22.4636,-9.70925,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
132.921,9.24,18.48,27.72,-186.618,-186.52,-186.422,12.7544,-22.4636,-9.70925,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
133.321,9.31,18.62,27.93,-186.52,-186.422,-186.325,12.9483,-22.0757,-9.12731,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
134.121,9.38,18.76,28.14,-186.422,-186.325,-186.227,13.1438,-21.6848,-8.54098,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
134.521,9.38,18.76,28.14,-186.422,-186.325,-186.227,13.1438,-21.6848,-8.54098,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
134.921,9.38,18.76,28.14,-186.422,-186.325,-186.227,13.1438,-21.6848,-8.54098,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
135.721,9.45,18.9,28.35,-186.325,-186.227,-186.129,13.3407,-21.291,-7.95025,0.00406,0.0029,0.00174,5,5.25,5.5,5.75,5.75,6,6.25,6.5,6.5,6.75,7,7.25,7.25,7.5,7.75,8,
