Time (s),Rotation [X axis] (degrees/s),Rotation [Y axis] (degrees/s),Rotation [Z axis] (degrees/s),Acceleration [X axis] (m/s^2),Acceleration [Y axis] (m/s^2),Acceleration [Z axis] (m/s^2),Acceleration [X axis] (m/s^2),Acceleration [Y axis] (m/s^2),Acceleration [Z axis] (m/s^2),Magnetic Flux Density [X axis] (micro-Tesla),Magnetic Flux Density [Y axis] (micro-Tesla),Magnetic Flux Density [Z axis] (micro-Tesla),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),
73.536,2.03,23.73,14.28,-199.902,0.341873,0.830276,0.006588,0.154452,1.59722,0.01972,-0.07424,0.08004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74.536,-1.89,18.76,13.51,-199.902,0.537247,0.927963,0.0183,0.162504,1.59503,0.0174,-0.0812,0.07772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75.536,2.87,25.27,14.56,-199.316,0.43956,0.830276,0.012444,0.158844,1.59869,0.01798,-0.07946,0.0841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76.536,2.17,25.69,14.56,-199.902,0.341873,0.830276,0.012444,0.15738,1.60162,0.02088,-0.07772,0.08236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77.536,2.59,24.43,14.63,-199.902,0.43956,0.732605,0.012444,0.156648,1.59796,0.0203,-0.08178,0.08178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
78.536,0,31.57,14.07,-199.902,0.341873,0.830276,0.008052,0.162504,1.59722,0.01856,-0.08352,0.07888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
79.536,-12.95,55.72,-58.8,-199.902,0.634918,0.830276,-0.024156,0.13542,1.59722,0.01972,-0.08584,0.08352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80.536,1.12,36.54,13.93,-199.902,0.341873,0.927963,0.020496,0.155184,1.59503,0.02842,-0.0957,0.08294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81.536,2.03,26.32,14.28,-198.632,0.341873,0.830276,-0.001464,0.160308,1.59942,0.02784,-0.10092,0.07772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
82.536,2.52,25.62,14.35,-199.902,0.341873,0.830276,0.01098,0.156648,1.59722,0.02378,-0.09918,0.08294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83.536,2.38,24.22,14.07,-199.805,0.43956,0.732605,0.008784,0.155916,1.59722,0.02842,-0.09802,0.08526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84.536,2.87,24.22,14.49,-199.707,0.244202,0.927963,0.005856,0.156648,1.59869,0.02494,-0.0957,0.08178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85.536,2.24,23.59,14.21,-199.902,0.537247,0.830276,0.008784,0.155184,1.59942,0.02146,-0.09338,0.08178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
86.536,1.89,24.36,14.07,-199.902,0.244202,1.02563,0.006588,0.155916,1.59576,0.02262,-0.09918,0.08294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87.536,2.17,24.71,14.07,-199.902,0.537247,0.830276,0.008784,0.154452,1.59796,0.02378,-0.09918,0.08178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
88.536,2.17,25.13,14.21,-199.902,0.341873,0.927963,0.008052,0.15738,1.59649,0.02726,-0.09918,0.0841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
89.536,2.59,24.64,14.14,-199.902,0.537247,0.634918,0.008784,0.155916,1.59283,0.01972,-0.09976,0.08236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90.536,1.96,24.5,14,-199.902,0.43956,1.02563,0.006588,0.154452,1.59649,0.02436,-0.09396,0.08236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91.536,2.45,25.55,14.07,-199.805,0.43956,0.634918,0.005856,0.156648,1.59869,0.02262,-0.10034,0.0841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
92.536,1.82,24.99,14.28,-199.805,0.43956,0.927963,0.006588,0.155184,1.59722,0.0261,-0.09802,0.0841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
93.536,2.24,24.22,14.21,-199.902,0.244202,0.927963,0.008784,0.155916,1.59869,0.0261,-0.09222,0.08294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94.536,1.61,24.29,14.35,-199.902,0.43956,1.02563,0.008784,0.154452,1.60015,0.02146,-0.09918,0.07946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
95.536,2.1,24.29,14.07,-199.902,0.537247,0.927963,0.006588,0.155916,1.60015,0.0261,-0.0957,0.08294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
96.536,2.24,24.92,14.28,-199.902,0.634918,0.830276,0.008052,0.156648,1.60381,0.02494,-0.09802,0.08758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
97.536,1.89,24.43,13.93,-199.805,0.43956,0.732605,0.008784,0.156648,1.59649,0.0261,-0.10034,0.0841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98.536,2.52,24.99,15.05,-199.902,0.43956,0.830276,0.00732,0.155916,1.59649,0.02668,-0.09512,0.0812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
99.536,2.38,24.99,14.28,-199.805,0.634918,0.830276,0.010248,0.155184,1.59356,0.0203,-0.09918,0.0841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100.536,2.38,25.27,14.21,-199.805,0.244202,0.927963,0.006588,0.155184,1.59796,0.02436,-0.09744,0.08468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101.536,2.17,23.8,14.84,-199.902,0.43956,0.732605,0.00732,0.156648,1.59649,0.01856,-0.09744,0.08352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102.536,2.45,24.99,14.35,-199.805,0.43956,0.927963,0.008052,0.155916,1.59796,0.0232,-0.09976,0.08352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103.536,2.24,26.04,15.05,-199.902,0.634918,0.732605,0.00732,0.156648,1.59649,0.02378,-0.09454,0.0841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104.536,2.52,24.29,14.63,-199.805,0.43956,0.830276,0.00732,0.155184,1.60015,0.02494,-0.09918,0.08062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
105.536,2.24,25.48,14.49,-199.805,0.341873,1.02563,0.00732,0.158112,1.59942,0.01914,-0.0957,0.0841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106.536,2.03,23.45,14.63,-199.902,0.537247,0.927963,0.008052,0.156648,1.59722,0.02088,-0.0986,0.07772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
107.536,2.31,24.15,14.63,-199.512,0.43956,0.732605,0.010248,0.155184,1.59722,0.01856,-0.09976,0.08352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108.536,2.66,25.41,14.07,-199.902,0.341873,0.732605,0.005856,0.155184,1.60015,0.0261,-0.09918,0.08294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109.536,0.98,24.57,14.35,-199.805,0.43956,0.830276,0.008052,0.155916,1.59356,0.02494,-0.09686,0.08526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110.536,2.31,24.5,14.42,-199.805,0.537247,1.02563,0.00732,0.155916,1.59576,0.02552,-0.0986,0.08352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111.536,2.38,24.08,14.14,-199.902,0.341873,1.02563,0.008052,0.155916,1.59503,0.02378,-0.09686,0.08642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
112.536,2.1,23.59,14.28,-199.805,0.341873,0.830276,0.008052,0.155916,1.59942,0.02204,-0.0986,0.08352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
113.536,1.96,24.99,14.35,-199.805,0.43956,0.830276,0.008784,0.156648,1.59576,0.02494,-0.09802,0.08294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114.536,2.45,25.97,14.98,-199.902,0.43956,1.02563,0.005124,0.156648,1.59722,0.02494,-0.10498,0.0841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115.536,2.45,24.08,14.98,-199.902,0.43956,0.634918,0.008784,0.155184,1.59869,0.02204,-0.09976,0.08468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116.536,2.38,24.22,14.63,-199.902,0.537247,0.732605,0.010248,0.15372,1.59649,0.02494,-0.10034,0.08294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
117.536,2.66,23.66,14,-199.902,0.43956,0.927963,0.008052,0.155916,1.5943,0.02146,-0.10382,0.0783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118.536,1.12,24.08,14.28,-199.902,0.537247,0.927963,0.008784,0.15738,1.59942,0.0232,-0.09976,0.0812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
119.536,2.38,24.71,14.21,-199.805,0.341873,0.927963,0.009516,0.155916,1.59649,0.02494,-0.1015,0.08642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
120.536,3.08,23.94,14.42,-199.707,0.537247,0.830276,0.00732,0.15738,1.59503,0.0261,-0.09918,0.0841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
121.536,2.8,25.2,14.42,-199.902,0.43956,0.732605,0.005856,0.155184,1.59576,0.02436,-0.0986,0.08584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
122.536,1.96,23.66,14.28,-199.902,0.43956,0.830276,0.00732,0.155184,1.59869,0.02494,-0.09918,0.08294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
123.536,2.45,23.03,14.42,-199.902,0.537247,0.830276,0.008052,0.155184,1.5943,0.02726,-0.09918,0.0783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
124.536,2.38,25.48,14.84,-199.805,0.244202,0.927963,0.006588,0.158844,1.59356,0.02436,-0.10092,0.0812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
125.536,2.1,24.64,13.93,-199.902,0.43956,0.634918,0.00732,0.154452,1.59869,0.02262,-0.0957,0.08178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
126.536,2.1,25.76,14.49,-199.902,0.43956,0.537247,0.00732,0.155916,1.59869,0.01972,-0.09396,0.0812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
127.536,2.31,25.13,14.77,-199.902,0.732605,0.634918,0.008052,0.156648,1.59649,0.02436,-0.09628,0.08352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
128.536,1.82,24.08,13.86,-199.902,0.537247,0.830276,0.008052,0.155916,1.59503,0.02378,-0.09918,0.08062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
129.536,1.96,24.78,14.49,-199.902,0.341873,0.830276,0.008052,0.156648,1.59576,0.02552,-0.0986,0.08468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
130.536,1.12,23.94,14.35,-199.902,0.537247,0.927963,0.00732,0.154452,1.60162,0.02726,-0.09802,0.08526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
131.943,1.75,25.34,14.21,-199.805,0.341873,0.830276,0.005856,0.154452,1.60088,0.02436,-0.10092,0.0812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
132.943,2.24,25.83,14.42,-199.805,0.341873,0.830276,0.00732,0.15738,1.59503,0.02204,-0.09976,0.08236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
133.943,2.38,23.94,14.07,-199.902,0.537247,0.830276,0.00732,0.155916,1.59722,0.02668,-0.09744,0.07772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
134.943,1.82,24.43,14.56,-199.805,0.537247,1.02563,0.00732,0.15738,1.59503,0.02204,-0.09512,0.08004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
135.943,1.89,24.36,14.35,-199.805,0.43956,0.927963,0.008784,0.155184,1.59942,0.02146,-0.09338,0.0841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
136.943,2.31,24.22,14.56,-199.805,0.537247,0.830276,0.005124,0.155916,1.59576,0.01914,-0.09454,0.08062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
137.943,1.82,23.73,14.49,-199.902,0.634918,0.830276,0.008784,0.155916,1.59942,0.02726,-0.09686,0.07946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
138.943,2.52,24.92,14.14,-199.805,0.341873,0.927963,0.008784,0.155916,1.59576,0.02784,-0.09976,0.07656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
139.943,2.31,23.38,13.58,-199.902,0.43956,0.830276,0.00732,0.156648,1.60015,0.02146,-0.10034,0.07946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
140.943,2.38,24.36,14.63,-199.902,0.341873,0.732605,0.008052,0.155916,1.60162,0.02146,-0.10034,0.07946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
141.943,2.31,25.06,14.28,-199.902,0.634918,0.830276,0.008052,0.155916,1.59942,0.02378,-0.0957,0.08062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
142.943,1.61,24.78,14.21,-199.902,0.43956,0.830276,0.00732,0.155916,1.59942,0.02784,-0.09744,0.08352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
143.943,1.68,24.64,14.42,-199.902,0.43956,0.830276,0.008784,0.154452,1.59796,0.02494,-0.10266,0.08178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
144.943,1.89,24.64,14.56,-199.805,0.341873,0.927963,0.008052,0.155916,1.59942,0.0261,-0.09918,0.08526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
145.943,2.24,24.36,14.14,-199.902,0.537247,0.830276,0.00732,0.156648,1.59869,0.02668,-0.09976,0.08584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
